Year_1,Year_2,Interval,Fire_ID_1,Fire_ID_2,Fire_Name_1,Fire_Name_2,Ig_Day_1,Ig_Day_2,area_ha,Polygon_ID,prp_forest,FRG_1,FRG_2,FRG_3,FRG_4,FRG_5,FRG_max5,FRG_max4,Ecoregion,N_Rockies,Reburn_Polygon_ID,Reburn_Order,SDC
1985,2003,18,MT4755711337219850629,MT4760011331820030718,CHARLOTTE PEAK,LITTLE SALMON CREEK,180,199,1180.595638020172,1,0.9450968430684764,0.09577214781345812,0.013312893335484912,0.3122478618686461,0.5769727287397127,0.0016943682426980796,4,High,Canadian Rockies,Northern Rockies,MT4755711337219850629_MT4760011331820030718_1,Fire_1,0.003289599391253884
1985,2003,18,MT4755711337219850629,MT4760011331820030718,CHARLOTTE PEAK,LITTLE SALMON CREEK,180,199,1180.595638020172,1,0.9450968430684764,0.09577214781345812,0.013312893335484912,0.3122478618686461,0.5769727287397127,0.0016943682426980796,4,High,Canadian Rockies,Northern Rockies,MT4755711337219850629_MT4760011331820030718_1,Both,0.0032290782960882644
1985,2007,22,ID4543311548219850715,ID4554811559420070713,BOISE BAR,RATTLESNAKE,196,194,2012.4895177043647,1,0.5344095157179269,0.8261743280582768,0.014820396885204722,0.11956794775182115,0.03742778196433057,0.002009545340366742,1,Low,Idaho Batholith,Northern Rockies,ID4543311548219850715_ID4554811559420070713_1,Fire_1,0.010489434627595266
1985,2007,22,ID4543311548219850715,ID4554811559420070713,BOISE BAR,RATTLESNAKE,196,194,2012.4895177043647,1,0.5344095157179269,0.8261743280582768,0.014820396885204722,0.11956794775182115,0.03742778196433057,0.002009545340366742,1,Low,Idaho Batholith,Northern Rockies,ID4543311548219850715_ID4554811559420070713_1,Both,0.010580471871533494
1985,1994,9,ID4512611554919850708,ID4521611552119940811,SAVAGE CREEK,PORPHYRY SOUTH,189,223,4548.438476452965,1,0.8021684506261995,0.3147201856377595,0.03641166160606285,0.3563158804216347,0.27996247747414155,0.012589794860401392,3,Mixed,Idaho Batholith,Northern Rockies,ID4512611554919850708_ID4521611552119940811_1,Fire_1,0.006140119205131794
1985,1994,9,ID4512611554919850708,ID4521611552119940811,SAVAGE CREEK,PORPHYRY SOUTH,189,223,4548.438476452965,1,0.8021684506261995,0.3147201856377595,0.03641166160606285,0.3563158804216347,0.27996247747414155,0.012589794860401392,3,Mixed,Idaho Batholith,Northern Rockies,ID4512611554919850708_ID4521611552119940811_1,Both,0.003699115568546104
1985,2015,30,ID4540311601419850717,ID4520811624820150812,FRENCH CREEK,TEPEE SPRINGS,198,224,2359.262745334867,1,0.7027223091901799,0.655852624714705,0.004510379306597109,0.27703510487990435,0.056352570372785564,0.006249320726008043,1,Low,Idaho Batholith,Northern Rockies,ID4540311601419850717_ID4520811624820150812_1,Fire_1,0.014228292951923242
1985,2015,30,ID4540311601419850717,ID4520811624820150812,FRENCH CREEK,TEPEE SPRINGS,198,224,2359.262745334867,1,0.7027223091901799,0.655852624714705,0.004510379306597109,0.27703510487990435,0.056352570372785564,0.006249320726008043,1,Low,Idaho Batholith,Northern Rockies,ID4540311601419850717_ID4520811624820150812_1,Both,0.01183160012479016
1985,2015,30,ID4540311601419850717,ID4520811624820150812,FRENCH CREEK,TEPEE SPRINGS,198,224,1122.3002538419046,2,0.735994229382063,0.6498965479690733,0.0022868343678536427,0.298921920940869,0.038985081128171624,0.009909615594032452,1,Low,Idaho Batholith,Northern Rockies,ID4540311601419850717_ID4520811624820150812_2,Fire_1,0.017369236073709854
1985,2015,30,ID4540311601419850717,ID4520811624820150812,FRENCH CREEK,TEPEE SPRINGS,198,224,1122.3002538419046,2,0.735994229382063,0.6498965479690733,0.0022868343678536427,0.298921920940869,0.038985081128171624,0.009909615594032452,1,Low,Idaho Batholith,Northern Rockies,ID4540311601419850717_ID4520811624820150812_2,Both,0.017369236073709854
1985,2006,21,CA4080812321419850726,CA4095112320220060902,TRELOAR COMPLEX,PIGEON,207,245,1135.0360447265066,1,0.916303400174368,0.999654009168757,0,0,8.649770781074301e-5,2.5949312343222903e-4,1,Low,Klamath Mountains,Pacific Northwest,CA4080812321419850726_CA4095112320220060902_1,Fire_1,0.007430241932517895
1985,2006,21,CA4080812321419850726,CA4095112320220060902,TRELOAR COMPLEX,PIGEON,207,245,1135.0360447265066,1,0.916303400174368,0.999654009168757,0,0,8.649770781074301e-5,2.5949312343222903e-4,1,Low,Klamath Mountains,Pacific Northwest,CA4080812321419850726_CA4095112320220060902_1,Both,0.006723727651151976
1986,2005,19,ID4529711522619860811,ID4524911525120050807,HAND MEADOWS,FRANK CHURCH WFU (WEST FORK AND JOE),223,219,2112.5343812451792,1,0.8785954744961009,5.820157144242894e-4,5.33514404888932e-4,0.6217867882432826,0.3724415559220099,0.0046561257153943155,3,Mixed,Idaho Batholith,Northern Rockies,ID4529711522619860811_ID4524911525120050807_1,Fire_1,0.0031560823255084207
1986,2005,19,ID4529711522619860811,ID4524911525120050807,HAND MEADOWS,FRANK CHURCH WFU (WEST FORK AND JOE),223,219,2112.5343812451792,1,0.8785954744961009,5.820157144242894e-4,5.33514404888932e-4,0.6217867882432826,0.3724415559220099,0.0046561257153943155,3,Mixed,Idaho Batholith,Northern Rockies,ID4529711522619860811_ID4524911525120050807_1,Both,0.0028504298970203584
1986,2017,31,ID4529711522619860811,ID4549011522720170729,HAND MEADOWS,HIGHLINE,223,210,1709.9326975860324,1,0.9015418618112929,0.03297922017277609,0.003618958673826757,0.14417464394116275,0.7954120943264067,0.02381508288582769,4,High,Idaho Batholith,Northern Rockies,ID4529711522619860811_ID4549011522720170729_1,Fire_1,0.0034194013621286
1986,2017,31,ID4529711522619860811,ID4549011522720170729,HAND MEADOWS,HIGHLINE,223,210,1709.9326975860324,1,0.9015418618112929,0.03297922017277609,0.003618958673826757,0.14417464394116275,0.7954120943264067,0.02381508288582769,4,High,Idaho Batholith,Northern Rockies,ID4529711522619860811_ID4549011522720170729_1,Both,0.0027939861310666407
1986,2005,19,ID4543811494219860812,ID4543911498720050801,DEVILS TEETH,FRANK CHURCH WFU (BEAR CREEK),224,213,1210.859640948443,1,0.5341416245165129,0.8293534422566681,0.02387934645999162,0.1228878648233487,0.022482893450635387,0.0013964530093562352,1,Low,Idaho Batholith,Northern Rockies,ID4543811494219860812_ID4543911498720050801_1,Fire_1,0.010878545877135465
1986,2005,19,ID4543811494219860812,ID4543911498720050801,DEVILS TEETH,FRANK CHURCH WFU (BEAR CREEK),224,213,1210.859640948443,1,0.5341416245165129,0.8293534422566681,0.02387934645999162,0.1228878648233487,0.022482893450635387,0.0013964530093562352,1,Low,Idaho Batholith,Northern Rockies,ID4543811494219860812_ID4543911498720050801_1,Both,0.01091990596403708
1986,2007,21,ID4543811494219860812,ID4537411488820070616,DEVILS TEETH,KRASSEL COMPLEX (TAG WFU),224,167,1800.4152570605256,1,0.7588464614154339,0.7903385468224114,0.016762357288985678,0.17369497789216656,0.01643238962581667,0.0027717283706196793,1,Low,Idaho Batholith,Northern Rockies,ID4543811494219860812_ID4537411488820070616_1,Fire_1,0.00897093658814724
1986,2007,21,ID4543811494219860812,ID4537411488820070616,DEVILS TEETH,KRASSEL COMPLEX (TAG WFU),224,167,1800.4152570605256,1,0.7588464614154339,0.7903385468224114,0.016762357288985678,0.17369497789216656,0.01643238962581667,0.0027717283706196793,1,Low,Idaho Batholith,Northern Rockies,ID4543811494219860812_ID4537411488820070616_1,Both,0.009094005533843885
1986,2015,29,OR4454311774919860802,OR4458511775220150810,DARK CANYON,CORNET-WINDY RIDGE,214,222,1101.256815702039,1,0.5960438123263038,0.7496227191658664,0.026341061874056798,0.22225270956235424,0.0017835093977225957,0,1,Low,Blue Mountains,Pacific Northwest,OR4454311774919860802_OR4458511775220150810_1,Fire_1,0.008548464354184528
1986,2015,29,OR4454311774919860802,OR4458511775220150810,DARK CANYON,CORNET-WINDY RIDGE,214,222,1101.256815702039,1,0.5960438123263038,0.7496227191658664,0.026341061874056798,0.22225270956235424,0.0017835093977225957,0,1,Low,Blue Mountains,Pacific Northwest,OR4454311774919860802_OR4458511775220150810_1,Both,0.0048609596849209
1986,2001,15,OR4558711675719860812,OR4561911679520010814,PUMPKIN CREEK,HORSE CREEK,224,226,2470.4681083513406,1,0.5297332750327941,0.6988581648094648,6.878525244187646e-5,0.2886229192461136,0.012450130691979639,0,1,Low,Blue Mountains,Pacific Northwest,OR4558711675719860812_OR4561911679520010814_1,Fire_1,0.012698585432654477
1986,2001,15,OR4558711675719860812,OR4561911679520010814,PUMPKIN CREEK,HORSE CREEK,224,226,2470.4681083513406,1,0.5297332750327941,0.6988581648094648,6.878525244187646e-5,0.2886229192461136,0.012450130691979639,0,1,Low,Blue Mountains,Pacific Northwest,OR4558711675719860812_OR4561911679520010814_1,Both,0.013179209122425825
